,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
1254,"RT @CristianoXtra_: Patrice Evra:

""I think Ronaldo will take his chance to show hes the best player in the world [in Qatar].In the last g",Ashikarthikeya5,Ashi karthikeyan,,1,3,0,1140,Fri Nov 18 01:03:01 +0000 2022,1593409409308590080,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Patrice Evra:

""I think Ronaldo will take his chance to show hes the best player in the world [in Qatar].In the last game, he was booed by his own fans so he will be really hurt. Hes already won something with his country but I am sure this tournament will be personal for him."" https://t.co/5Ut13QtKOx",True,CristianoXtra_,CristianoXtra,,54752.0,10.0,110.0,45009.0,Thu Nov 17 14:06:56 +0000 2022,1.593244297402671e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,4.0,8.0,107.0,1361.0
1255,Seriously ,DoaCata1,Eliza.,,188,1146,1,3089,Fri Nov 18 01:03:02 +0000 2022,1593409413670440965,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1256,@DonBenzu @prime_jordan1 This cant happen in Qatar and if it eventually happens those people will have to themselves to blame,EkunStoner,Son of God,Space,1468,2387,1,16034,Fri Nov 18 01:03:03 +0000 2022,1593409414433751040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1257,RT @jeontk_kookv: Jeon Jungkook at qatar  ... he look sooo good.. the prettiest and cutest baby  #JUNGKOOK #JungkookInQatar #JungkookAt,Alyn12Erm,Alabas Ermalyn,,1,25,0,1032,Fri Nov 18 01:03:03 +0000 2022,1593409415017033728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Jeon Jungkook at qatar  ... he look sooo good.. the prettiest and cutest baby  #JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup https://t.co/DsmA41iPlm,True,jeontk_kookv,Daily JJK & KTH UPDATES ,,503.0,296.0,3.0,6650.0,Thu Nov 17 15:17:30 +0000 2022,1.5932620560771113e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,3.0,4.0,209.0,1302.0
1258,"FIFA WORLD CUP 2022
GROUP A
ECUADOR
/
#fifaworldcup #fifaworldcup2022 #qatar2022 #ecuador #latricolor #latri #pierohincapi #ennervalencia #moisscaicedo #gonzaloplata #alexanderdominguez #pervisestupian #gustavoalfaro https://t.co/GUqoQDfSqW",anuargrafix,A N U A R  ,J . D . T,217,1553,0,31451,Fri Nov 18 01:03:03 +0000 2022,1593409417797566464,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1259,"Inside Aussie football fanatic's 'bucket list' $18,000 trip to the 2022 Qatar World Cup https://t.co/APF01wnpjr",hitman_tipster,The Hitman Tipster,"South East, England",23443,18286,171,19281,Fri Nov 18 01:03:04 +0000 2022,1593409418309271552,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1260,"RT @ILQLive: BTS sensation Jungkook spotted at Place Vendme in Qatar! 

Video Credit: If this video has been taken by you, please get in",kwonseonyeong,,,87,119,1,152045,Fri Nov 18 01:03:04 +0000 2022,1593409419202609152,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"BTS sensation Jungkook spotted at Place Vendme in Qatar! 

Video Credit: If this video has been taken by you, please get in touch with us so that we can give you the credit

#BTSQatar #Qatar  #ARMY #  #Jungkook #SPACE_OF_BTS #BTSARMY @bts_bighit @PlaceVendomeQa https://t.co/95mME1zbcd",True,ILQLive,ILoveQatar - Live,"Doha, Qatar",59311.0,531.0,130.0,4160.0,Thu Nov 17 15:41:39 +0000 2022,1.593268135657984e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,52.0,54.0,1630.0,4985.0
1261,"RT @FabrizioRomano: BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not",chemulinda_,Ms Jemutai,"Malindi, Kenya",756,642,0,33302,Fri Nov 18 01:03:04 +0000 2022,1593409420356198400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not recovering from his injury.  #WorldCup2022 https://t.co/RIn9ISBGi0",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614796.0,2190.0,16181.0,9332.0,Thu Nov 17 19:01:12 +0000 2022,1.5933183529272033e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,5501.0,2434.0,10272.0,96054.0
1262,do people actually care? why yall acting like th owns celine and jk being there means anything for tkk? its all fucking pathetic.,mikrokooke,yuzu.97 #FIFAKOOK #KOOTAR, 21,2,31,0,18,Fri Nov 18 01:03:05 +0000 2022,1593409422776160256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1263,"@W4K3UPF1LTHY Their going to go to Qatar and be loud, cocky, unfunny freaks who will start singing about winning a world war that millions died in but will have a heart attack if someone sneezes in the Remembrance Day minute silence.",CapoPatters,^,Scotchy,38,48,0,3268,Fri Nov 18 01:03:05 +0000 2022,1593409423262851074,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1264,RT @NextStep009: The young lads are already in Qatar to entertain us with their dance steps https://t.co/1kfkiFP34e,SweetPie009,SweetPie,"Stourbridge, West Midlands",167633,25620,47,72280,Fri Nov 18 01:03:05 +0000 2022,1593409423908765697,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,The young lads are already in Qatar to entertain us with their dance steps https://t.co/1kfkiFP34e,True,NextStep009,CandyBum,"West Midlands, England",118163.0,30114.0,46.0,72963.0,Thu Nov 17 19:12:05 +0000 2022,1.5933210907424604e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,1.0,3.0,11.0
1265,"@cryptojack @SoccernOfficial

Looking for safest betting platform on decentralized?
Try to check this Project Kyc,Audited and SAFU.
Alot of way to earn on this SoccerN.
#SON #WorldCup2022 #elonmusktwitter https://t.co/mjQ4RjWEtQ",Clear012217,c,,128,319,0,4047,Fri Nov 18 01:03:05 +0000 2022,1593409423040385024,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1266,"RT @seokjinieluvz: I'm so happy to see jungkook enjoying his time in Qatar..visited Celine Store,greeting people there,also little kid,he's",Waliporn8236,Kratai_Waliporn,,22,206,0,8744,Fri Nov 18 01:03:05 +0000 2022,1593409424101896192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"I'm so happy to see jungkook enjoying his time in Qatar..visited Celine Store,greeting people there,also little kid,he's so humble and sweet person...so lucky people there can see jungkookie 

 Ctto &gt;&lt;
#Jungkook_Qatar #JungkookInQatar
#JungkookQatar #JungKook @BTS_twt https://t.co/qxnLs6U7tz",True,seokjinieluvz, (kia) | FIFAKOOK    INDIGO,,398.0,1090.0,3.0,245980.0,Thu Nov 17 16:24:07 +0000 2022,1.5932788236670976e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,8.0,4.0,157.0,807.0
1267,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",yoosaerii,pengeng win | busy,,68,11,1,4,Fri Nov 18 01:03:05 +0000 2022,1593409425976328192,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261158.0,819.0,2238.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,397.0,1994.0,248.0
1268,"RT @aykook7bts: jungkook in Doha, Qatar today &lt;3
plz he's just the cutest and most adorable with every single detail 

WELCOME TO QATAR J",ChamChamTMSR,    ,GOT7 | BTS | BIGBANG | TRINITY,223,649,0,8525,Fri Nov 18 01:03:06 +0000 2022,1593409427587354624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"jungkook in Doha, Qatar today &lt;3
plz he's just the cutest and most adorable with every single detail 

WELCOME TO QATAR JUNGKOOK 
#JUNGKOOKIE #jungkook97 #jeonjungkook #JungkookInQatar #FIFAWorldCupQatar2022 #FIFAJUNGKOOK #JungkookAtFIFAWorldCup #doha_prince #Qatar2022 https://t.co/GdDUMSK6bl",True,aykook7bts,AyatFIFAKOOK,Iraq ,452.0,299.0,8.0,330353.0,Thu Nov 17 20:57:17 +0000 2022,1.593347566741201e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,18.0,2.0,228.0,899.0
1269,RT @SalahTheory: #WorldCup in 2 days https://t.co/UsUuIKMexQ,SalahTheory,,LFC,1198,843,2,11938,Fri Nov 18 01:03:07 +0000 2022,1593409431009730560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,#WorldCup in 2 days https://t.co/UsUuIKMexQ,True,SalahTheory,,LFC,1198.0,843.0,2.0,11938.0,Thu Nov 17 23:42:10 +0000 2022,1.5933890612339507e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,2.0,8.0,13.0
1270,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",meowjewnhui,`,,232,2805,12,4528,Fri Nov 18 01:03:07 +0000 2022,1593409431965794304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261158.0,819.0,2238.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,397.0,1995.0,248.0
1271,"RT @stevesalaita: A lot of important criticism of Qatar, especially its brutal exploitation of labor, but also a lot of tedious Orientalism",Rob47339331,Anonymous,,276,1422,0,28057,Fri Nov 18 01:03:07 +0000 2022,1593409432183971840,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"A lot of important criticism of Qatar, especially its brutal exploitation of labor, but also a lot of tedious Orientalism suggesting that the terrible practices inherent to hosting a World Cup are somehow unique to the Middle East.",True,stevesalaita,Steven Salaita,Eastern Time Zone,56192.0,4295.0,479.0,44634.0,Thu Nov 17 15:52:43 +0000 2022,1.5932709197655736e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,11.0,13.0,104.0,371.0
1272,"RT @magpiexyz_io: @BNBCHAIN's #Football Fiesta has arrived!

To celebrate, Magpie is running a #Giveaway for #BAB Token holders!

500 l",CUOR13,"magicnight.crypto (,)",,113,2121,4,918,Fri Nov 18 01:03:07 +0000 2022,1593409433060933632,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"@BNBCHAIN's #Football Fiesta has arrived!

To celebrate, Magpie is running a #Giveaway for #BAB Token holders!

500 lucky winners will share $5,000 $MGP.  

Mint the Magpie x BNB Football Fiesta 2022 to participate.
https://t.co/Hwoi4Lp8De

#BNB #WorldCup #DeFi https://t.co/K6006YJWCV",True,magpiexyz_io,Magpie XYZ,BNB Chain,77501.0,234.0,44.0,234.0,Tue Nov 15 15:32:32 +0000 2022,1.5925410668086845e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,80.0,286.0,4219.0,2820.0
1273,"RT @Jungkook__SNS: Jungkook shopping, dancing and relaxing in the market of Qatar. He's so happy https://t.co/6X5q18alXd",BknNajat,Najah Bkn,,15,75,0,2725,Fri Nov 18 01:03:07 +0000 2022,1593409433173794816,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Jungkook shopping, dancing and relaxing in the market of Qatar. He's so happy https://t.co/6X5q18alXd",True,Jungkook__SNS,Jungkook SNS,Turn on notifications!,61515.0,142.0,699.0,33091.0,Thu Nov 17 15:19:52 +0000 2022,1.593262652444246e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,431.0,110.0,2804.0,10636.0
1274,RT @timurkuran: Few fans are going to Qatar to cheer their national team competing at the World Cup. Qatars solution: each of the 32 teams,ashish_mehlawat,Black Whiskers,New Delhi,591,927,3,5140,Fri Nov 18 01:03:07 +0000 2022,1593409433576820737,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Few fans are going to Qatar to cheer their national team competing at the World Cup. Qatars solution: each of the 32 teams will be cheered by temporary fans rented from Pakistan.,True,timurkuran,Timur Kuran,"Durham, NC",41331.0,542.0,539.0,8279.0,Wed Nov 16 06:04:26 +0000 2022,1.592760486931886e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,218.0,136.0,756.0,4078.0
1275,RT @FabrizioRomano: Official: Joaqun Correa will miss the World Cup. Hes no longer gonna be part of the Argentina squad.  #WorldCup202,Wissem_Amzert,GTOAkira,,483,381,9,315528,Fri Nov 18 01:03:08 +0000 2022,1593409438211346441,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Official: Joaqun Correa will miss the World Cup. Hes no longer gonna be part of the Argentina squad.  #WorldCup2022

After Nico Gonzlez replaced by ngel Correa, Argentina will need another replacement now. https://t.co/Gc49i0U4YH",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614797.0,2190.0,16181.0,9332.0,Thu Nov 17 21:01:29 +0000 2022,1.5933486224684974e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,753.0,912.0,1655.0,25947.0
1276,"RT @Fantasy5Jackpot:  COMPETITION! 

Win a 50 Amazon gift card by predicting ONE player to score the highest fantasy points from 1 group",sujitbro7,sujitbro,,35,180,0,147,Fri Nov 18 01:03:09 +0000 2022,1593409440761380864,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0," COMPETITION! 

Win a 50 Amazon gift card by predicting ONE player to score the highest fantasy points from 1 group in World Cup Versus! 

Enter by 1pm GMT Mon 21st

1 - Comment your player
2 - RT &amp; Follow
3 - Enter  https://t.co/2NJ06lLQWk

#Giveaway #WorldCup2022 https://t.co/MJVonQwVT0",True,Fantasy5Jackpot,Fantasy5,,24542.0,55.0,43.0,35005.0,Thu Nov 17 15:35:13 +0000 2022,1.5932665170634383e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1.0,67.0,73.0,59.0
1277,RT @JJKNewChapter: Use #JungkookInQatar when tweeting about JK activities in Qatar before the opening ceremony. ,__lu2__,Lu,Hong Kong,7,50,0,10117,Fri Nov 18 01:03:09 +0000 2022,1593409440925245441,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Use #JungkookInQatar when tweeting about JK activities in Qatar before the opening ceremony. ,True,JJKNewChapter,JJKNewChapter,,9594.0,167.0,47.0,171.0,Fri Nov 18 00:17:43 +0000 2022,1.5933980060945777e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,34.0,192.0,295.0
1278,RT @Kth21_Jjk19: Actually I can't believe that we have to prove something like this... The hate to Taehyung and Jungkook for visiting a sto,Tkbeliever9597,BREAKING NEWS,Germany,16685,406,331,4634,Fri Nov 18 01:03:09 +0000 2022,1593409442480914432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Actually I can't believe that we have to prove something like this... The hate to Taehyung and Jungkook for visiting a store of the same brand is insane even if these stores are in different continent.. People call others liars.. ""celine doesn't have any store in Qatar""... Ugh.. https://t.co/b17e38cX6k",True,Kth21_Jjk19,Paz ~ *Fan account*,Germany,1686.0,440.0,70.0,18349.0,Thu Nov 17 23:24:15 +0000 2022,1.593384551245435e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,11.0,2.0,48.0,322.0
1279,"RT @AlgobetSports: Algobet Super Airdrop's live now  

 Top 1: $50 + 20 NFTs 
 Top 2: $30 +  20 NFTs
 Top 3: $20 + 10 NFTs 

 250 luck",adamsneil475591,Ng Bo c,,0,14,0,0,Fri Nov 18 01:03:10 +0000 2022,1593409444423032832,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Algobet Super Airdrop's live now  

 Top 1: $50 + 20 NFTs 
 Top 2: $30 +  20 NFTs
 Top 3: $20 + 10 NFTs 

 250 lucky winners 

 How To Claim:
1 Follow @algobetsports
2 Go to airdrop page: https://t.co/7iyCireOSL 

End Time2022-11-20
 #Airdrops #worldcup2022 https://t.co/5Xi9jp9PmW",True,AlgobetSports,AlgoBet sports| $1000 airdrop now ,Defi,6343.0,40.0,0.0,63.0,Mon Nov 14 15:44:26 +0000 2022,1.5921816712515215e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,470.0,948.0,6136.0,3131.0
1280,"Jungkook Qatar

I vote BTS (@BTS_twt) for Favorite K-POP Artist at #AMAs https://t.co/hofsG9Xwuy",soylacoroy,Soyla Coroy ,Mxico,59,121,1,7659,Fri Nov 18 01:03:11 +0000 2022,1593409450521526272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
1281,"RT @TheMandrillz: Player No 9

From the Philippines these @UnbotherWolves sneaked into the World Cup 

They happen to have the most hungry",ppickmeup,Doyle $-812,,79,121,0,1142,Fri Nov 18 01:03:12 +0000 2022,1593409454308937728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Player No 9

From the Philippines these @UnbotherWolves sneaked into the World Cup 

They happen to have the most hungry forward in the game! 

3 days left 

#drillzcup #WorldCup2022 #notifhorde https://t.co/3fasEswWpu",True,TheMandrillz,The Mandrillz NFT,,16083.0,753.0,52.0,15535.0,Thu Nov 17 14:19:46 +0000 2022,1.5932475270628844e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,4.0,21.0,62.0
1282,"RT @okxweb3: Join our Twitter Space this Friday! 100 NFT Giveaways!
 
 40 OKX Football NFT Airdrops 
1/ Follow @okxweb3 @okxchinese 
2/ Re",MrAkunKadall,MrAkunKadall,,2,41,0,14,Fri Nov 18 01:03:12 +0000 2022,1593409454317666304,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Join our Twitter Space this Friday! 100 NFT Giveaways!
 
 40 OKX Football NFT Airdrops 
1/ Follow @okxweb3 @okxchinese 
2/ Retweet &amp; tag 3 friends
3/ Open an OKX Wallet (reward distribution)

 60 OKX Football NFT Airdrops 
1/ Join our Twitter Space
2/ Comment or ask questions https://t.co/oxIovi3H2n",True,okxweb3,OKX Web3 (NFT & Wallet & DeFi),,90206.0,199.0,203.0,181.0,Thu Nov 17 00:11:00 +0000 2022,1.593033928289706e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,43.0,290.0,499.0,551.0
